Time,NumberHits
"2024-12-09 16:04:28",1
"2024-12-09 16:04:29",4
"2024-12-09 16:04:30",6
"2024-12-09 16:04:31",1
"2024-12-09 16:04:32",5
"2024-12-09 16:04:33",4
"2024-12-09 16:04:34",2
"2024-12-09 16:04:35",1
"2024-12-09 16:04:36",7
"2024-12-09 16:04:37",4
"2024-12-09 16:04:38",1
"2024-12-09 16:04:39",2
"2024-12-09 16:04:40",6
"2024-12-09 16:04:41",4
"2024-12-09 16:04:42",1
"2024-12-09 16:04:43",3
"2024-12-09 16:04:44",5
"2024-12-09 16:04:45",1
"2024-12-09 16:04:46",1
"2024-12-09 16:04:47",4
"2024-12-09 16:04:48",6
"2024-12-09 16:04:50",3
"2024-12-09 16:04:51",7
"2024-12-09 16:04:52",4
"2024-12-09 16:04:53",2
"2024-12-09 16:04:54",5
"2024-12-09 16:04:55",6
"2024-12-09 16:04:57",6
"2024-12-09 16:04:58",4
"2024-12-09 16:04:59",3
"2024-12-09 16:05:00",1
"2024-12-09 16:05:01",9
"2024-12-09 16:05:02",4
"2024-12-09 16:05:04",2
"2024-12-09 16:05:05",4
"2024-12-09 16:05:06",6
"2024-12-09 16:05:08",5
"2024-12-09 16:05:09",6
"2024-12-09 16:05:10",1
"2024-12-09 16:05:11",2
"2024-12-09 16:05:12",6
"2024-12-09 16:05:13",4
"2024-12-09 16:05:14",2
"2024-12-09 16:05:15",5
"2024-12-09 16:05:16",6
"2024-12-09 16:05:17",4
"2024-12-09 16:05:18",2
"2024-12-09 16:05:19",7
"2024-12-09 16:05:20",6
"2024-12-09 16:05:22",6
"2024-12-09 16:05:23",4
"2024-12-09 16:05:24",4
"2024-12-09 16:05:25",2
"2024-12-09 16:05:26",6
"2024-12-09 16:05:27",5
"2024-12-09 16:05:28",1
"2024-12-09 16:05:29",3
"2024-12-09 16:05:30",7
"2024-12-09 16:05:31",4
"2024-12-09 16:05:33",4
"2024-12-09 16:05:34",6
"2024-12-09 16:05:35",5
"2024-12-09 16:05:36",4
"2024-12-09 16:05:37",5
"2024-12-09 16:05:38",6
"2024-12-09 16:05:39",1
"2024-12-09 16:05:40",4
"2024-12-09 16:05:41",10
"2024-12-09 16:05:42",2
"2024-12-09 16:05:43",2
"2024-12-09 16:05:44",7
"2024-12-09 16:05:45",7
"2024-12-09 16:05:47",6
"2024-12-09 16:05:48",2
"2024-12-09 16:05:49",6
"2024-12-09 16:05:50",1
"2024-12-09 16:05:51",7
"2024-12-09 16:05:52",7
"2024-12-09 16:05:53",1
"2024-12-09 16:05:54",1
"2024-12-09 16:05:55",8
"2024-12-09 16:05:56",8
"2024-12-09 16:05:57",2
"2024-12-09 16:05:58",6
"2024-12-09 16:05:59",6
"2024-12-09 16:06:00",2
"2024-12-09 16:06:01",4
"2024-12-09 16:06:02",5
"2024-12-09 16:06:03",8
"2024-12-09 16:06:05",6
"2024-12-09 16:06:06",10
"2024-12-09 16:06:07",2
"2024-12-09 16:06:08",2
"2024-12-09 16:06:09",6
"2024-12-09 16:06:10",8
"2024-12-09 16:06:12",6
"2024-12-09 16:06:13",6
"2024-12-09 16:06:14",4
"2024-12-09 16:06:15",2
"2024-12-09 16:06:16",7
"2024-12-09 16:06:17",7
"2024-12-09 16:06:18",3
"2024-12-09 16:06:19",4
"2024-12-09 16:06:20",5
"2024-12-09 16:06:21",9
"2024-12-09 16:06:23",8
"2024-12-09 16:06:24",8
"2024-12-09 16:06:25",2
"2024-12-09 16:06:26",2
"2024-12-09 16:06:27",7
"2024-12-09 16:06:28",9
"2024-12-09 16:06:30",6
"2024-12-09 16:06:31",9
"2024-12-09 16:06:32",3
"2024-12-09 16:06:33",3
"2024-12-09 16:06:34",6
"2024-12-09 16:06:35",9
"2024-12-09 16:06:37",6
"2024-12-09 16:06:38",5
"2024-12-09 16:06:39",8
"2024-12-09 16:06:40",2
"2024-12-09 16:06:41",8
"2024-12-09 16:06:42",8
"2024-12-09 16:06:43",2
"2024-12-09 16:06:44",4
"2024-12-09 16:06:45",9
"2024-12-09 16:06:46",7
"2024-12-09 16:06:47",1
"2024-12-09 16:06:48",6
"2024-12-09 16:06:49",10
"2024-12-09 16:06:50",2
"2024-12-09 16:06:51",2
"2024-12-09 16:06:52",7
"2024-12-09 16:06:53",9
"2024-12-09 16:06:54",1
"2024-12-09 16:06:55",5
"2024-12-09 16:06:56",11
"2024-12-09 16:06:57",3
"2024-12-09 16:06:58",2
"2024-12-09 16:06:59",8
"2024-12-09 16:07:00",10
"2024-12-09 16:07:02",6
"2024-12-09 16:07:03",5
"2024-12-09 16:07:04",7
"2024-12-09 16:07:05",3
"2024-12-09 16:07:06",7
"2024-12-09 16:07:07",9
"2024-12-09 16:07:08",1
"2024-12-09 16:07:09",4
"2024-12-09 16:07:10",8
"2024-12-09 16:07:11",8
"2024-12-09 16:07:12",2
"2024-12-09 16:07:13",7
"2024-12-09 16:07:14",8
"2024-12-09 16:07:15",2
"2024-12-09 16:07:16",4
"2024-12-09 16:07:17",6
"2024-12-09 16:07:18",8
"2024-12-09 16:07:20",6
"2024-12-09 16:07:21",8
"2024-12-09 16:07:22",6
"2024-12-09 16:07:23",2
"2024-12-09 16:07:24",8
"2024-12-09 16:07:25",9
"2024-12-09 16:07:26",1
"2024-12-09 16:07:27",6
"2024-12-09 16:07:28",6
"2024-12-09 16:07:29",6
"2024-12-09 16:07:30",2
"2024-12-09 16:07:31",9
"2024-12-09 16:07:32",8
"2024-12-09 16:07:33",1
"2024-12-09 16:07:34",3
"2024-12-09 16:07:35",9
"2024-12-09 16:07:36",8
"2024-12-09 16:07:37",2
"2024-12-09 16:07:38",6
"2024-12-09 16:07:39",8
"2024-12-09 16:07:40",3
"2024-12-09 16:07:41",3
"2024-12-09 16:07:42",9
"2024-12-09 16:07:43",6
"2024-12-09 16:07:45",6
"2024-12-09 16:07:46",11
"2024-12-09 16:07:47",3
"2024-12-09 16:07:48",2
"2024-12-09 16:07:49",7
"2024-12-09 16:07:50",10
"2024-12-09 16:07:51",1
"2024-12-09 16:07:52",6
"2024-12-09 16:07:53",7
"2024-12-09 16:07:54",5
"2024-12-09 16:07:55",2
"2024-12-09 16:07:56",10
"2024-12-09 16:07:57",7
"2024-12-09 16:07:58",1
"2024-12-09 16:07:59",5
"2024-12-09 16:08:00",7
"2024-12-09 16:08:01",8
"2024-12-09 16:08:02",1
"2024-12-09 16:08:03",7
"2024-12-09 16:08:04",9
"2024-12-09 16:08:05",2
"2024-12-09 16:08:06",4
"2024-12-09 16:08:07",5
"2024-12-09 16:08:08",9
"2024-12-09 16:08:09",1
"2024-12-09 16:08:10",5
"2024-12-09 16:08:11",8
"2024-12-09 16:08:12",6
"2024-12-09 16:08:13",2
"2024-12-09 16:08:14",6
"2024-12-09 16:08:15",12
"2024-12-09 16:08:17",6
"2024-12-09 16:08:18",3
"2024-12-09 16:08:19",9
"2024-12-09 16:08:20",2
"2024-12-09 16:08:21",10
"2024-12-09 16:08:22",6
"2024-12-09 16:08:23",2
"2024-12-09 16:08:24",4
"2024-12-09 16:08:25",7
"2024-12-09 16:08:26",9
"2024-12-09 16:08:28",5
"2024-12-09 16:08:29",11
"2024-12-09 16:08:30",3
"2024-12-09 16:08:31",3
"2024-12-09 16:08:32",5
"2024-12-09 16:08:33",8
"2024-12-09 16:08:34",3
"2024-12-09 16:08:35",3
"2024-12-09 16:08:36",8
"2024-12-09 16:08:37",5
"2024-12-09 16:08:38",5
"2024-12-09 16:08:39",7
"2024-12-09 16:08:40",9
"2024-12-09 16:08:41",1
"2024-12-09 16:08:42",6
"2024-12-09 16:08:43",3
"2024-12-09 16:08:44",6
"2024-12-09 16:08:45",6
"2024-12-09 16:08:46",7
"2024-12-09 16:08:47",9
"2024-12-09 16:08:48",2
"2024-12-09 16:08:49",3
"2024-12-09 16:08:50",9
"2024-12-09 16:08:51",8
"2024-12-09 16:08:52",2
"2024-12-09 16:08:53",6
"2024-12-09 16:08:54",9
"2024-12-09 16:08:55",2
"2024-12-09 16:08:56",3
"2024-12-09 16:08:57",5
"2024-12-09 16:08:58",10
"2024-12-09 16:09:00",6
"2024-12-09 16:09:01",8
"2024-12-09 16:09:02",6
"2024-12-09 16:09:03",3
"2024-12-09 16:09:04",7
"2024-12-09 16:09:05",10
"2024-12-09 16:09:07",6
"2024-12-09 16:09:08",5
"2024-12-09 16:09:09",7
"2024-12-09 16:09:10",2
"2024-12-09 16:09:11",8
"2024-12-09 16:09:12",8
"2024-12-09 16:09:13",2
"2024-12-09 16:09:14",4
"2024-12-09 16:09:15",10
"2024-12-09 16:09:16",6
"2024-12-09 16:09:17",1
"2024-12-09 16:09:18",7
"2024-12-09 16:09:19",9
"2024-12-09 16:09:20",2
"2024-12-09 16:09:21",4
"2024-12-09 16:09:22",6
"2024-12-09 16:09:23",8
"2024-12-09 16:09:25",5
"2024-12-09 16:09:26",13
"2024-12-09 16:09:27",2
"2024-12-09 16:09:28",3
"2024-12-09 16:09:29",7
"2024-12-09 16:09:30",10
"2024-12-09 16:09:32",6
"2024-12-09 16:09:33",3
"2024-12-09 16:09:34",10
"2024-12-09 16:09:35",1
"2024-12-09 16:09:36",10
"2024-12-09 16:09:37",8
"2024-12-09 16:09:38",1
"2024-12-09 16:09:39",6
"2024-12-09 16:09:40",7
"2024-12-09 16:09:41",7
"2024-12-09 16:09:42",1
"2024-12-09 16:09:43",8
"2024-12-09 16:09:44",8
"2024-12-09 16:09:45",2
"2024-12-09 16:09:46",2
"2024-12-09 16:09:47",8
"2024-12-09 16:09:48",8
"2024-12-09 16:09:49",2
"2024-12-09 16:09:50",4
"2024-12-09 16:09:51",8
"2024-12-09 16:09:52",5
"2024-12-09 16:09:53",3
"2024-12-09 16:09:54",3
"2024-12-09 16:09:55",14
"2024-12-09 16:09:57",6
"2024-12-09 16:09:58",3
"2024-12-09 16:09:59",9
"2024-12-09 16:10:00",4
"2024-12-09 16:10:01",8
"2024-12-09 16:10:02",8
"2024-12-09 16:10:03",1
"2024-12-09 16:10:04",5
"2024-12-09 16:10:05",9
"2024-12-09 16:10:06",6
"2024-12-09 16:10:08",8
"2024-12-09 16:10:09",10
"2024-12-09 16:10:10",1
"2024-12-09 16:10:11",3
"2024-12-09 16:10:12",6
"2024-12-09 16:10:13",9
"2024-12-09 16:10:14",1
"2024-12-09 16:10:15",4
"2024-12-09 16:10:16",9
"2024-12-09 16:10:17",5
"2024-12-09 16:10:18",2
"2024-12-09 16:10:19",5
"2024-12-09 16:10:20",12
"2024-12-09 16:10:21",1
"2024-12-09 16:10:22",6
"2024-12-09 16:10:23",5
"2024-12-09 16:10:24",7
"2024-12-09 16:10:25",3
"2024-12-09 16:10:26",8
"2024-12-09 16:10:27",9
"2024-12-09 16:10:28",1
"2024-12-09 16:10:29",5
"2024-12-09 16:10:30",9
"2024-12-09 16:10:31",6
"2024-12-09 16:10:32",1
"2024-12-09 16:10:33",7
"2024-12-09 16:10:34",10
"2024-12-09 16:10:35",1
"2024-12-09 16:10:36",2
"2024-12-09 16:10:37",9
"2024-12-09 16:10:38",7
"2024-12-09 16:10:39",2
"2024-12-09 16:10:40",3
"2024-12-09 16:10:41",11
"2024-12-09 16:10:42",3
"2024-12-09 16:10:43",2
"2024-12-09 16:10:44",4
"2024-12-09 16:10:45",12
"2024-12-09 16:10:46",2
"2024-12-09 16:10:47",6
"2024-12-09 16:10:48",6
"2024-12-09 16:10:49",6
"2024-12-09 16:10:50",4
"2024-12-09 16:10:51",8
"2024-12-09 16:10:52",8
"2024-12-09 16:10:53",1
"2024-12-09 16:10:54",6
"2024-12-09 16:10:55",6
"2024-12-09 16:10:56",8
"2024-12-09 16:10:57",1
"2024-12-09 16:10:58",7
"2024-12-09 16:10:59",9
"2024-12-09 16:11:00",2
"2024-12-09 16:11:01",3
"2024-12-09 16:11:02",5
"2024-12-09 16:11:03",10
"2024-12-09 16:11:04",1
"2024-12-09 16:11:05",5
"2024-12-09 16:11:06",9
"2024-12-09 16:11:07",4
"2024-12-09 16:11:08",3
"2024-12-09 16:11:09",5
"2024-12-09 16:11:10",12
"2024-12-09 16:11:12",6
"2024-12-09 16:11:13",5
"2024-12-09 16:11:14",8
"2024-12-09 16:11:15",3
"2024-12-09 16:11:16",7
"2024-12-09 16:11:17",10
"2024-12-09 16:11:19",4
"2024-12-09 16:11:20",10
"2024-12-09 16:11:21",6
"2024-12-09 16:11:22",1
"2024-12-09 16:11:23",7
"2024-12-09 16:11:24",11
"2024-12-09 16:11:26",2
"2024-12-09 16:11:27",7
"2024-12-09 16:11:28",9
"2024-12-09 16:11:29",1
"2024-12-09 16:11:30",4
"2024-12-09 16:11:31",9
"2024-12-09 16:11:32",5
"2024-12-09 16:11:33",3
"2024-12-09 16:11:34",3
"2024-12-09 16:11:35",11
"2024-12-09 16:11:36",3
"2024-12-09 16:11:37",6
"2024-12-09 16:11:38",6
"2024-12-09 16:11:39",6
"2024-12-09 16:11:40",4
"2024-12-09 16:11:41",8
"2024-12-09 16:11:42",8
"2024-12-09 16:11:43",1
"2024-12-09 16:11:44",3
"2024-12-09 16:11:45",11
"2024-12-09 16:11:46",6
"2024-12-09 16:11:47",1
"2024-12-09 16:11:48",7
"2024-12-09 16:11:49",10
"2024-12-09 16:11:50",1
"2024-12-09 16:11:51",3
"2024-12-09 16:11:52",6
"2024-12-09 16:11:53",9
"2024-12-09 16:11:54",1
"2024-12-09 16:11:55",4
"2024-12-09 16:11:56",12
"2024-12-09 16:11:57",2
"2024-12-09 16:11:58",2
"2024-12-09 16:11:59",4
"2024-12-09 16:12:00",12
"2024-12-09 16:12:01",2
"2024-12-09 16:12:02",6
"2024-12-09 16:12:03",6
"2024-12-09 16:12:04",6
"2024-12-09 16:12:05",4
"2024-12-09 16:12:06",7
"2024-12-09 16:12:07",9
"2024-12-09 16:12:08",1
"2024-12-09 16:12:09",4
"2024-12-09 16:12:10",8
"2024-12-09 16:12:11",8
"2024-12-09 16:12:12",2
"2024-12-09 16:12:13",7
"2024-12-09 16:12:14",9
"2024-12-09 16:12:15",1
"2024-12-09 16:12:16",3
"2024-12-09 16:12:17",7
"2024-12-09 16:12:18",8
"2024-12-09 16:12:19",1
"2024-12-09 16:12:20",4
"2024-12-09 16:12:21",11
"2024-12-09 16:12:22",3
"2024-12-09 16:12:23",2
"2024-12-09 16:12:24",5
"2024-12-09 16:12:25",11
"2024-12-09 16:12:26",2
"2024-12-09 16:12:27",6
"2024-12-09 16:12:28",6
"2024-12-09 16:12:29",6
"2024-12-09 16:12:30",4
"2024-12-09 16:12:31",9
"2024-12-09 16:12:32",7
"2024-12-09 16:12:33",1
"2024-12-09 16:12:34",5
"2024-12-09 16:12:35",8
"2024-12-09 16:12:36",7
"2024-12-09 16:12:37",1
"2024-12-09 16:12:38",7
"2024-12-09 16:12:39",10
"2024-12-09 16:12:40",1
"2024-12-09 16:12:41",2
"2024-12-09 16:12:42",7
"2024-12-09 16:12:43",9
"2024-12-09 16:12:44",2
"2024-12-09 16:12:45",3
"2024-12-09 16:12:46",10
"2024-12-09 16:12:47",4
"2024-12-09 16:12:48",3
"2024-12-09 16:12:49",6
"2024-12-09 16:12:50",10
"2024-12-09 16:12:51",1
"2024-12-09 16:12:52",6
"2024-12-09 16:12:53",6
"2024-12-09 16:12:54",6
"2024-12-09 16:12:55",3
"2024-12-09 16:12:56",9
"2024-12-09 16:12:57",7
"2024-12-09 16:12:58",2
"2024-12-09 16:12:59",5
"2024-12-09 16:13:00",7
"2024-12-09 16:13:01",8
"2024-12-09 16:13:02",1
"2024-12-09 16:13:03",7
"2024-12-09 16:13:04",10
"2024-12-09 16:13:05",1
"2024-12-09 16:13:06",3
"2024-12-09 16:13:07",7
"2024-12-09 16:13:08",8
"2024-12-09 16:13:09",1
"2024-12-09 16:13:10",4
"2024-12-09 16:13:11",9
"2024-12-09 16:13:12",5
"2024-12-09 16:13:13",2
"2024-12-09 16:13:14",5
"2024-12-09 16:13:15",12
"2024-12-09 16:13:16",1
"2024-12-09 16:13:17",6
"2024-12-09 16:13:18",4
"2024-12-09 16:13:19",8
"2024-12-09 16:13:20",3
"2024-12-09 16:13:21",8
"2024-12-09 16:13:22",9
"2024-12-09 16:13:23",1
"2024-12-09 16:13:24",4
"2024-12-09 16:13:25",10
"2024-12-09 16:13:26",6
"2024-12-09 16:13:27",2
"2024-12-09 16:13:28",7
"2024-12-09 16:13:29",8
"2024-12-09 16:13:30",2
"2024-12-09 16:13:31",3
"2024-12-09 16:13:32",8
"2024-12-09 16:13:33",7
"2024-12-09 16:13:34",1
"2024-12-09 16:13:35",4
"2024-12-09 16:13:36",11
"2024-12-09 16:13:37",3
"2024-12-09 16:13:38",2
"2024-12-09 16:13:39",4
"2024-12-09 16:13:40",12
"2024-12-09 16:13:41",2
"2024-12-09 16:13:42",6
"2024-12-09 16:13:43",5
"2024-12-09 16:13:44",7
"2024-12-09 16:13:45",3
"2024-12-09 16:13:46",9
"2024-12-09 16:13:47",8
"2024-12-09 16:13:48",1
"2024-12-09 16:13:49",4
"2024-12-09 16:13:50",9
"2024-12-09 16:13:51",7
"2024-12-09 16:13:52",1
"2024-12-09 16:13:53",7
"2024-12-09 16:13:54",10
"2024-12-09 16:13:55",1
"2024-12-09 16:13:56",3
"2024-12-09 16:13:57",6
"2024-12-09 16:13:58",9
"2024-12-09 16:13:59",1
"2024-12-09 16:14:00",4
"2024-12-09 16:14:01",9
"2024-12-09 16:14:02",5
"2024-12-09 16:14:03",2
"2024-12-09 16:14:04",5
"2024-12-09 16:14:05",12
"2024-12-09 16:14:06",1
"2024-12-09 16:14:07",6
"2024-12-09 16:14:08",5
"2024-12-09 16:14:09",7
"2024-12-09 16:14:10",3
"2024-12-09 16:14:11",9
"2024-12-09 16:14:12",7
"2024-12-09 16:14:13",2
"2024-12-09 16:14:14",4
"2024-12-09 16:14:15",10
"2024-12-09 16:14:16",6
"2024-12-09 16:14:17",1
"2024-12-09 16:14:18",7
"2024-12-09 16:14:19",11
"2024-12-09 16:14:21",3
"2024-12-09 16:14:22",5
"2024-12-09 16:14:23",10
"2024-12-09 16:14:24",2
"2024-12-09 16:14:25",3
"2024-12-09 16:14:26",9
"2024-12-09 16:14:27",5
"2024-12-09 16:14:28",2
"2024-12-09 16:14:29",5
"2024-12-09 16:14:30",13
"2024-12-09 16:14:32",6
"2024-12-09 16:14:33",4
"2024-12-09 16:14:34",8
"2024-12-09 16:14:35",4
"2024-12-09 16:14:36",8
"2024-12-09 16:14:37",8
"2024-12-09 16:14:38",1
"2024-12-09 16:14:39",5
"2024-12-09 16:14:40",9
"2024-12-09 16:14:41",6
"2024-12-09 16:14:43",8
"2024-12-09 16:14:44",9
"2024-12-09 16:14:45",2
"2024-12-09 16:14:46",4
"2024-12-09 16:14:47",6
"2024-12-09 16:14:48",8
"2024-12-09 16:14:49",1
"2024-12-09 16:14:50",4
"2024-12-09 16:14:51",9
"2024-12-09 16:14:52",5
"2024-12-09 16:14:53",2
"2024-12-09 16:14:54",6
"2024-12-09 16:14:55",12
"2024-12-09 16:14:57",6
"2024-12-09 16:14:58",4
"2024-12-09 16:14:59",9
"2024-12-09 16:15:00",3
"2024-12-09 16:15:01",7
"2024-12-09 16:15:02",9
"2024-12-09 16:15:03",1
"2024-12-09 16:15:04",5
"2024-12-09 16:15:05",9
"2024-12-09 16:15:06",6
"2024-12-09 16:15:07",1
"2024-12-09 16:15:08",8
"2024-12-09 16:15:09",9
"2024-12-09 16:15:10",1
"2024-12-09 16:15:11",3
"2024-12-09 16:15:12",5
"2024-12-09 16:15:13",10
"2024-12-09 16:15:14",2
"2024-12-09 16:15:15",3
"2024-12-09 16:15:16",8
"2024-12-09 16:15:17",6
"2024-12-09 16:15:18",2
"2024-12-09 16:15:19",5
"2024-12-09 16:15:20",13
"2024-12-09 16:15:22",6
"2024-12-09 16:15:23",7
"2024-12-09 16:15:24",5
"2024-12-09 16:15:25",4
"2024-12-09 16:15:26",7
"2024-12-09 16:15:27",10
"2024-12-09 16:15:29",4
"2024-12-09 16:15:30",10
"2024-12-09 16:15:31",6
"2024-12-09 16:15:32",2
"2024-12-09 16:15:33",6
"2024-12-09 16:15:34",9
"2024-12-09 16:15:35",2
"2024-12-09 16:15:36",2
"2024-12-09 16:15:37",9
"2024-12-09 16:15:38",7
"2024-12-09 16:15:39",2
"2024-12-09 16:15:40",3
"2024-12-09 16:15:41",10
"2024-12-09 16:15:42",4
"2024-12-09 16:15:43",2
"2024-12-09 16:15:44",5
"2024-12-09 16:15:45",13
"2024-12-09 16:15:47",6
"2024-12-09 16:15:48",6
"2024-12-09 16:15:49",6
"2024-12-09 16:15:50",5
"2024-12-09 16:15:51",6
"2024-12-09 16:15:52",10
"2024-12-09 16:15:54",4
"2024-12-09 16:15:55",9
"2024-12-09 16:15:56",7
"2024-12-09 16:15:57",1
"2024-12-09 16:15:58",7
"2024-12-09 16:15:59",10
"2024-12-09 16:16:00",1
"2024-12-09 16:16:01",3
"2024-12-09 16:16:02",5
"2024-12-09 16:16:03",10
"2024-12-09 16:16:04",1
"2024-12-09 16:16:05",4
"2024-12-09 16:16:06",10
"2024-12-09 16:16:07",4
"2024-12-09 16:16:08",3
"2024-12-09 16:16:09",5
"2024-12-09 16:16:10",10
"2024-12-09 16:16:11",2
"2024-12-09 16:16:12",6
"2024-12-09 16:16:13",7
"2024-12-09 16:16:14",5
"2024-12-09 16:16:15",2
"2024-12-09 16:16:16",9
"2024-12-09 16:16:17",9
"2024-12-09 16:16:18",1
"2024-12-09 16:16:19",4
"2024-12-09 16:16:20",8
"2024-12-09 16:16:21",8
"2024-12-09 16:16:22",2
"2024-12-09 16:16:23",6
"2024-12-09 16:16:24",11
"2024-12-09 16:16:26",4
"2024-12-09 16:16:27",4
"2024-12-09 16:16:28",10
"2024-12-09 16:16:29",1
"2024-12-09 16:16:30",4
"2024-12-09 16:16:31",12
"2024-12-09 16:16:32",2
"2024-12-09 16:16:33",2
"2024-12-09 16:16:34",6
"2024-12-09 16:16:35",12
"2024-12-09 16:16:37",6
"2024-12-09 16:16:38",6
"2024-12-09 16:16:39",6
"2024-12-09 16:16:40",3
"2024-12-09 16:16:41",8
"2024-12-09 16:16:42",10
"2024-12-09 16:16:44",5
"2024-12-09 16:16:45",8
"2024-12-09 16:16:46",7
"2024-12-09 16:16:47",1
"2024-12-09 16:16:48",7
"2024-12-09 16:16:49",10
"2024-12-09 16:16:50",1
"2024-12-09 16:16:51",3
"2024-12-09 16:16:52",7
"2024-12-09 16:16:53",8
"2024-12-09 16:16:54",1
"2024-12-09 16:16:55",4
"2024-12-09 16:16:56",9
"2024-12-09 16:16:57",5
"2024-12-09 16:16:58",3
"2024-12-09 16:16:59",5
"2024-12-09 16:17:00",12
"2024-12-09 16:17:02",6
"2024-12-09 16:17:03",5
"2024-12-09 16:17:04",7
"2024-12-09 16:17:05",4
"2024-12-09 16:17:06",7
"2024-12-09 16:17:07",9
"2024-12-09 16:17:08",1
"2024-12-09 16:17:09",4
"2024-12-09 16:17:10",9
"2024-12-09 16:17:11",7
"2024-12-09 16:17:12",1
"2024-12-09 16:17:13",8
"2024-12-09 16:17:14",9
"2024-12-09 16:17:15",1
"2024-12-09 16:17:16",4
"2024-12-09 16:17:17",7
"2024-12-09 16:17:18",7
"2024-12-09 16:17:19",1
"2024-12-09 16:17:20",4
"2024-12-09 16:17:21",11
"2024-12-09 16:17:22",3
"2024-12-09 16:17:23",3
"2024-12-09 16:17:24",5
"2024-12-09 16:17:25",12
"2024-12-09 16:17:27",6
"2024-12-09 16:17:28",5
"2024-12-09 16:17:29",7
"2024-12-09 16:17:30",4
"2024-12-09 16:17:31",8
"2024-12-09 16:17:32",9
"2024-12-09 16:17:34",5
"2024-12-09 16:17:35",8
"2024-12-09 16:17:36",7
